Sales,Date,Region
2375.0,7/8/2021,east
2080.0,7/8/2021,west
2105.0,7/9/2021,north
2240.0,7/9/2021,south
2015.0,7/9/2021,east
2170.0,7/9/2021,west
2195.0,7/10/2021,north
2440.0,7/10/2021,south
2040.0,7/10/2021,east
2260.0,7/10/2021,west
2170.0,7/11/2021,north
2200.0,7/11/2021,south
2260.0,7/11/2021,east
2395.0,7/11/2021,west
2010.0,7/12/2021,north
2005.0,7/12/2021,south
2250.0,7/12/2021,east
2010.0,7/12/2021,west
2145.0,7/13/2021,north
2105.0,7/13/2021,south
2265.0,7/13/2021,east
2020.0,7/13/2021,west
2295.0,7/14/2021,north
2330.0,7/14/2021,south
2280.0,7/14/2021,east
2045.0,7/14/2021,west
2375.0,7/15/2021,north
2370.0,7/15/2021,south
2255.0,7/15/2021,east
2305.0,7/15/2021,west
2440.0,7/16/2021,north
2020.0,7/16/2021,south
2035.0,7/16/2021,east
2155.0,7/16/2021,west
2145.0,7/17/2021,north
2080.0,7/17/2021,south
2345.0,7/17/2021,east
2230.0,7/17/2021,west
2375.0,7/18/2021,north
2165.0,7/18/2021,south
2175.0,7/18/2021,east
2385.0,7/18/2021,west
2295.0,7/19/2021,north
2170.0,7/19/2021,south
2040.0,7/19/2021,east
2205.0,7/19/2021,west
2435.0,7/20/2021,north
2380.0,7/20/2021,south
2445.0,7/20/2021,east
2390.0,7/20/2021,west
2115.0,7/21/2021,north
2275.0,7/21/2021,south
2200.0,7/21/2021,east
2305.0,7/21/2021,west
2280.0,7/22/2021,north
2140.0,7/22/2021,south
2205.0,7/22/2021,east
2450.0,7/22/2021,west
2060.0,7/23/2021,north
2200.0,7/23/2021,south
2390.0,7/23/2021,east
2075.0,7/23/2021,west
2015.0,7/24/2021,north
2235.0,7/24/2021,south
2360.0,7/24/2021,east
2125.0,7/24/2021,west
2235.0,7/25/2021,north
2450.0,7/25/2021,south
2155.0,7/25/2021,east
2280.0,7/25/2021,west
2285.0,7/26/2021,north
2395.0,7/26/2021,south
2360.0,7/26/2021,east
2290.0,7/26/2021,west
2440.0,7/27/2021,north
2315.0,7/27/2021,south
2080.0,7/27/2021,east
2450.0,7/27/2021,west
2165.0,7/28/2021,north
2385.0,7/28/2021,south
2010.0,7/28/2021,east
2425.0,7/28/2021,west
2125.0,7/29/2021,north
2125.0,7/29/2021,south
2235.0,7/29/2021,east
2360.0,7/29/2021,west
2005.0,7/30/2021,north
2200.0,7/30/2021,south
2155.0,7/30/2021,east
2245.0,7/30/2021,west
2220.0,7/31/2021,north
2225.0,7/31/2021,south
2150.0,7/31/2021,east
2145.0,7/31/2021,west
2070.0,8/1/2021,north
2265.0,8/1/2021,south
2055.0,8/1/2021,east
2165.0,8/1/2021,west
2280.0,8/2/2021,north
2275.0,8/2/2021,south
2200.0,8/2/2021,east
2490.0,8/2/2021,west
2350.0,8/3/2021,north
2075.0,8/3/2021,south
2250.0,8/3/2021,east
2315.0,8/3/2021,west
2480.0,8/4/2021,north
2070.0,8/4/2021,south
2450.0,8/4/2021,east
2010.0,8/4/2021,west
2420.0,8/5/2021,north
2215.0,8/5/2021,south
2130.0,8/5/2021,east
2065.0,8/5/2021,west
2060.0,8/6/2021,north
2050.0,8/6/2021,south
2470.0,8/6/2021,east
2295.0,8/6/2021,west
2230.0,8/7/2021,north
2030.0,8/7/2021,south
2310.0,8/7/2021,east
2415.0,8/7/2021,west
2480.0,8/8/2021,north
2230.0,8/8/2021,south
2360.0,8/8/2021,east
2400.0,8/8/2021,west
2165.0,8/9/2021,north
2385.0,8/9/2021,south
2240.0,8/9/2021,east
2060.0,8/9/2021,west
2295.0,8/10/2021,north
2180.0,8/10/2021,south
2075.0,8/10/2021,east
2375.0,8/10/2021,west
2250.0,8/11/2021,north
2250.0,8/11/2021,south
2345.0,8/11/2021,east
2080.0,8/11/2021,west
2495.0,8/12/2021,north
2100.0,8/12/2021,south
2430.0,8/12/2021,east
2070.0,8/12/2021,west
2285.0,8/13/2021,north
2235.0,8/13/2021,south
2480.0,8/13/2021,east
2425.0,8/13/2021,west
2095.0,8/14/2021,north
2135.0,8/14/2021,south
2330.0,8/14/2021,east
2020.0,8/14/2021,west
2060.0,8/15/2021,north
2140.0,8/15/2021,south
2470.0,8/15/2021,east
2485.0,8/15/2021,west
2040.0,8/16/2021,north
2155.0,8/16/2021,south
2120.0,8/16/2021,east
2135.0,8/16/2021,west
2395.0,8/17/2021,north
2475.0,8/17/2021,south
2360.0,8/17/2021,east
2175.0,8/17/2021,west
2490.0,8/18/2021,north
2075.0,8/18/2021,south
2325.0,8/18/2021,east
2445.0,8/18/2021,west
2080.0,8/19/2021,north
2370.0,8/19/2021,south
2225.0,8/19/2021,east
2495.0,8/19/2021,west
2160.0,8/20/2021,north
2195.0,8/20/2021,south
2315.0,8/20/2021,east
2170.0,8/20/2021,west
2230.0,8/21/2021,north
2095.0,8/21/2021,south
2050.0,8/21/2021,east
2490.0,8/21/2021,west
2095.0,8/22/2021,north
2180.0,8/22/2021,south
2075.0,8/22/2021,east
2475.0,8/22/2021,west
2020.0,8/23/2021,north
2000.0,8/23/2021,south
2210.0,8/23/2021,east
2155.0,8/23/2021,west
2215.0,8/24/2021,north
2475.0,8/24/2021,south
2265.0,8/24/2021,east
2030.0,8/24/2021,west
2020.0,8/25/2021,north
2240.0,8/25/2021,south
2000.0,8/25/2021,east
2150.0,8/25/2021,west
2370.0,8/26/2021,north
2180.0,8/26/2021,south
2470.0,8/26/2021,east
2150.0,8/26/2021,west
2170.0,8/27/2021,north
2260.0,8/27/2021,south
2140.0,8/27/2021,east
2045.0,8/27/2021,west
2490.0,8/28/2021,north
2320.0,8/28/2021,south
2230.0,8/28/2021,east
2440.0,8/28/2021,west
2185.0,8/29/2021,north
2350.0,8/29/2021,south
2445.0,8/29/2021,east
2365.0,8/29/2021,west
2065.0,8/30/2021,north
2015.0,8/30/2021,south
2160.0,8/30/2021,east
2300.0,8/30/2021,west
2045.0,8/31/2021,north
2440.0,8/31/2021,south
2165.0,8/31/2021,east
2180.0,8/31/2021,west
2330.0,9/1/2021,north
2240.0,9/1/2021,south
2120.0,9/1/2021,east
2495.0,9/1/2021,west
2080.0,9/2/2021,north
2415.0,9/2/2021,south
2085.0,9/2/2021,east
2400.0,9/2/2021,west
2255.0,9/3/2021,north
2245.0,9/3/2021,south
2020.0,9/3/2021,east
2270.0,9/3/2021,west
2395.0,9/4/2021,north
2165.0,9/4/2021,south
2020.0,9/4/2021,east
2135.0,9/4/2021,west
2330.0,9/5/2021,north
2290.0,9/5/2021,south
2045.0,9/5/2021,east
2255.0,9/5/2021,west
2345.0,9/6/2021,north
2185.0,9/6/2021,south
2335.0,9/6/2021,east
2300.0,9/6/2021,west
2040.0,9/7/2021,north
2055.0,9/7/2021,south
2270.0,9/7/2021,east
2335.0,9/7/2021,west
2425.0,9/8/2021,north
2445.0,9/8/2021,south
2480.0,9/8/2021,east
2480.0,9/8/2021,west
2000.0,9/9/2021,north
2075.0,9/9/2021,south
2345.0,9/9/2021,east
2245.0,9/9/2021,west
2070.0,9/10/2021,north
2365.0,9/10/2021,south
2015.0,9/10/2021,east
2375.0,9/10/2021,west
2270.0,9/11/2021,north
2015.0,9/11/2021,south
2000.0,9/11/2021,east
2295.0,9/11/2021,west
2435.0,9/12/2021,north
2485.0,9/12/2021,south
2450.0,9/12/2021,east
2205.0,9/12/2021,west
2415.0,9/13/2021,north
2440.0,9/13/2021,south
2490.0,9/13/2021,east
2415.0,9/13/2021,west
2260.0,9/14/2021,north
2385.0,9/14/2021,south
2280.0,9/14/2021,east
2210.0,9/14/2021,west
2070.0,9/15/2021,north
2105.0,9/15/2021,south
2425.0,9/15/2021,east
2265.0,9/15/2021,west
2190.0,9/16/2021,north
2110.0,9/16/2021,south
2115.0,9/16/2021,east
2455.0,9/16/2021,west
2270.0,9/17/2021,north
2350.0,9/17/2021,south
2365.0,9/17/2021,east
2270.0,9/17/2021,west
2200.0,9/18/2021,north
2500.0,9/18/2021,south
2425.0,9/18/2021,east
2290.0,9/18/2021,west
2460.0,9/19/2021,north
2185.0,9/19/2021,south
2390.0,9/19/2021,east
2175.0,9/19/2021,west
2480.0,9/20/2021,north
2385.0,9/20/2021,south
2150.0,9/20/2021,east
2225.0,9/20/2021,west
2395.0,9/21/2021,north
2395.0,9/21/2021,south
2445.0,9/21/2021,east
2295.0,9/21/2021,west
2285.0,9/22/2021,north
2095.0,9/22/2021,south
2310.0,9/22/2021,east
2120.0,9/22/2021,west
2075.0,9/23/2021,north
2390.0,9/23/2021,south
2485.0,9/23/2021,east
2475.0,9/23/2021,west
2225.0,9/24/2021,north
2325.0,9/24/2021,south
2195.0,9/24/2021,east
2410.0,9/24/2021,west
2285.0,9/25/2021,north
2000.0,9/25/2021,south
2345.0,9/25/2021,east
2400.0,9/25/2021,west
2260.0,9/26/2021,north
2300.0,9/26/2021,south
2150.0,9/26/2021,east
2200.0,9/26/2021,west
2140.0,9/27/2021,north
2365.0,9/27/2021,south
2090.0,9/27/2021,east
2115.0,9/27/2021,west
2070.0,9/28/2021,north
2085.0,9/28/2021,south
2435.0,9/28/2021,east
2115.0,9/28/2021,west
2340.0,9/29/2021,north
2225.0,9/29/2021,south
2140.0,9/29/2021,east
2240.0,9/29/2021,west
2000.0,9/30/2021,north
2175.0,9/30/2021,south
2020.0,9/30/2021,east
2425.0,9/30/2021,west
2350.0,10/1/2021,north
2215.0,10/1/2021,south
2345.0,10/1/2021,east
2360.0,10/1/2021,west
2370.0,10/2/2021,north
2180.0,10/2/2021,south
2000.0,10/2/2021,east
2235.0,10/2/2021,west
2055.0,10/3/2021,north
2265.0,10/3/2021,south
2165.0,10/3/2021,east
2165.0,10/3/2021,west
2135.0,10/4/2021,north
2395.0,10/4/2021,south
2240.0,10/4/2021,east
2295.0,10/4/2021,west
2425.0,10/5/2021,north
2255.0,10/5/2021,south
2145.0,10/5/2021,east
2000.0,10/5/2021,west
2090.0,10/6/2021,north
2390.0,10/6/2021,south
2120.0,10/6/2021,east
2405.0,10/6/2021,west
2370.0,10/7/2021,north
2080.0,10/7/2021,south
2160.0,10/7/2021,east
2270.0,10/7/2021,west
2455.0,10/8/2021,north
2360.0,10/8/2021,south
2085.0,10/8/2021,east
2045.0,10/8/2021,west
2260.0,10/9/2021,north
2300.0,10/9/2021,south
2065.0,10/9/2021,east
2025.0,10/9/2021,west
2400.0,10/10/2021,north
2255.0,10/10/2021,south
2335.0,10/10/2021,east
2460.0,10/10/2021,west
2120.0,10/11/2021,north
2230.0,10/11/2021,south
2195.0,10/11/2021,east
2205.0,10/11/2021,west
2105.0,10/12/2021,north
2105.0,10/12/2021,south
2065.0,10/12/2021,east
2005.0,10/12/2021,west
2205.0,10/13/2021,north
2495.0,10/13/2021,south
2125.0,10/13/2021,east
2410.0,10/13/2021,west
2320.0,10/14/2021,north
2010.0,10/14/2021,south
2330.0,10/14/2021,east
2275.0,10/14/2021,west
2305.0,10/15/2021,north
2425.0,10/15/2021,south
2310.0,10/15/2021,east
2090.0,10/15/2021,west
2485.0,10/16/2021,north
2415.0,10/16/2021,south
2395.0,10/16/2021,east
2090.0,10/16/2021,west
2010.0,10/17/2021,north
2085.0,10/17/2021,south
2250.0,10/17/2021,east
2450.0,10/17/2021,west
2230.0,10/18/2021,north
2310.0,10/18/2021,south
2005.0,10/18/2021,east
2025.0,10/18/2021,west
2085.0,10/19/2021,north
2275.0,10/19/2021,south
2220.0,10/19/2021,east
2395.0,10/19/2021,west
2070.0,10/20/2021,north
2210.0,10/20/2021,south
2290.0,10/20/2021,east
2380.0,10/20/2021,west
2475.0,10/21/2021,north
2175.0,10/21/2021,south
2015.0,10/21/2021,east
2115.0,10/21/2021,west
2030.0,10/22/2021,north
2400.0,10/22/2021,south
2180.0,10/22/2021,east
2345.0,10/22/2021,west
2485.0,10/23/2021,north
2225.0,10/23/2021,south
2095.0,10/23/2021,east
2350.0,10/23/2021,west
2315.0,10/24/2021,north
2155.0,10/24/2021,south
2305.0,10/24/2021,east
2250.0,10/24/2021,west
2470.0,10/25/2021,north
2135.0,10/25/2021,south
2255.0,10/25/2021,east
2270.0,10/25/2021,west
2410.0,10/26/2021,north
2490.0,10/26/2021,south
2250.0,10/26/2021,east
2220.0,10/26/2021,west
2145.0,10/27/2021,north
2145.0,10/27/2021,south
2450.0,10/27/2021,east
2090.0,10/27/2021,west
2165.0,10/28/2021,north
2355.0,10/28/2021,south
2315.0,10/28/2021,east
2300.0,10/28/2021,west
2225.0,10/29/2021,north
2175.0,10/29/2021,south
2435.0,10/29/2021,east
2035.0,10/29/2021,west
2430.0,10/30/2021,north
2180.0,10/30/2021,south
2060.0,10/30/2021,east
2470.0,10/30/2021,west
2400.0,10/31/2021,north
2220.0,10/31/2021,south
2395.0,10/31/2021,east
2120.0,10/31/2021,west
2080.0,11/1/2021,north
2445.0,11/1/2021,south
2415.0,11/1/2021,east
2355.0,11/1/2021,west
2405.0,11/2/2021,north
2120.0,11/2/2021,south
2195.0,11/2/2021,east
2025.0,11/2/2021,west
2305.0,11/3/2021,north
2035.0,11/3/2021,south
2085.0,11/3/2021,east
2285.0,11/3/2021,west
2205.0,11/4/2021,north
2155.0,11/4/2021,south
2105.0,11/4/2021,east
2085.0,11/4/2021,west
2475.0,11/5/2021,north
2425.0,11/5/2021,south
2330.0,11/5/2021,east
2205.0,11/5/2021,west
2235.0,11/6/2021,north
2050.0,11/6/2021,south
2455.0,11/6/2021,east
2065.0,11/6/2021,west
2210.0,11/7/2021,north
2065.0,11/7/2021,south
2215.0,11/7/2021,east
2275.0,11/7/2021,west
2005.0,11/8/2021,north
2120.0,11/8/2021,south
2140.0,11/8/2021,east
2260.0,11/8/2021,west
2165.0,11/9/2021,north
2000.0,11/9/2021,south
2435.0,11/9/2021,east
2250.0,11/9/2021,west
2485.0,11/10/2021,north
2090.0,11/10/2021,south
2025.0,11/10/2021,east
2365.0,11/10/2021,west
2150.0,11/11/2021,north
2160.0,11/11/2021,south
2035.0,11/11/2021,east
2445.0,11/11/2021,west
2350.0,11/12/2021,north
2130.0,11/12/2021,south
2045.0,11/12/2021,east
2490.0,11/12/2021,west
2315.0,11/13/2021,north
2210.0,11/13/2021,south
2345.0,11/13/2021,east
2285.0,11/13/2021,west
2225.0,11/14/2021,north
2190.0,11/14/2021,south
2495.0,11/14/2021,east
2485.0,11/14/2021,west
2105.0,11/15/2021,north
2425.0,11/15/2021,south
2155.0,11/15/2021,east
2495.0,11/15/2021,west
2485.0,11/16/2021,north
2225.0,11/16/2021,south
2315.0,11/16/2021,east
2300.0,11/16/2021,west
2165.0,11/17/2021,north
2240.0,11/17/2021,south
2290.0,11/17/2021,east
2025.0,11/17/2021,west
2080.0,11/18/2021,north
2325.0,11/18/2021,south
2105.0,11/18/2021,east
2245.0,11/18/2021,west
2180.0,11/19/2021,north
2180.0,11/19/2021,south
2345.0,11/19/2021,east
2435.0,11/19/2021,west
2490.0,11/20/2021,north
2160.0,11/20/2021,south
2460.0,11/20/2021,east
2040.0,11/20/2021,west
2010.0,11/21/2021,north
2440.0,11/21/2021,south
2190.0,11/21/2021,east
2365.0,11/21/2021,west
2145.0,11/22/2021,north
2420.0,11/22/2021,south
2200.0,11/22/2021,east
2075.0,11/22/2021,west
2075.0,11/23/2021,north
2450.0,11/23/2021,south
2280.0,11/23/2021,east
2220.0,11/23/2021,west
2410.0,11/24/2021,north
2015.0,11/24/2021,south
2020.0,11/24/2021,east
2060.0,11/24/2021,west
2410.0,11/25/2021,north
2485.0,11/25/2021,south
2445.0,11/25/2021,east
2285.0,11/25/2021,west
2490.0,11/26/2021,north
2215.0,11/26/2021,south
2015.0,11/26/2021,east
2070.0,11/26/2021,west
2170.0,11/27/2021,north
2235.0,11/27/2021,south
2145.0,11/27/2021,east
2370.0,11/27/2021,west
2035.0,11/28/2021,north
2335.0,11/28/2021,south
2390.0,11/28/2021,east
2500.0,11/28/2021,west
2180.0,11/29/2021,north
2495.0,11/29/2021,south
2170.0,11/29/2021,east
2275.0,11/29/2021,west
2265.0,11/30/2021,north
2035.0,11/30/2021,south
2480.0,11/30/2021,east
2390.0,11/30/2021,west
2415.0,12/1/2021,north
2275.0,12/1/2021,south
2100.0,12/1/2021,east
2105.0,12/1/2021,west
2330.0,12/2/2021,north
2170.0,12/2/2021,south
2460.0,12/2/2021,east
2200.0,12/2/2021,west
2225.0,12/3/2021,north
2350.0,12/3/2021,south
2125.0,12/3/2021,east
2245.0,12/3/2021,west
2025.0,12/4/2021,north
2010.0,12/4/2021,south
2005.0,12/4/2021,east
2455.0,12/4/2021,west
2130.0,12/5/2021,north
2445.0,12/5/2021,south
2190.0,12/5/2021,east
2265.0,12/5/2021,west
2380.0,12/6/2021,north
2235.0,12/6/2021,south
2200.0,12/6/2021,east
2200.0,12/6/2021,west
2090.0,12/7/2021,north
2165.0,12/7/2021,south
2300.0,12/7/2021,east
2400.0,12/7/2021,west
2135.0,12/8/2021,north
2315.0,12/8/2021,south
2375.0,12/8/2021,east
2080.0,12/8/2021,west
2270.0,12/9/2021,north
2430.0,12/9/2021,south
2335.0,12/9/2021,east
2065.0,12/9/2021,west
2235.0,12/10/2021,north
2375.0,12/10/2021,south
2400.0,12/10/2021,east
2305.0,12/10/2021,west
2310.0,12/11/2021,north
2155.0,12/11/2021,south
2435.0,12/11/2021,east
2165.0,12/11/2021,west
2225.0,12/12/2021,north
2055.0,12/12/2021,south
2235.0,12/12/2021,east
2295.0,12/12/2021,west
2040.0,12/13/2021,north
2320.0,12/13/2021,south
2110.0,12/13/2021,east
2180.0,12/13/2021,west
2360.0,12/14/2021,north
2420.0,12/14/2021,south
2370.0,12/14/2021,east
2335.0,12/14/2021,west
2485.0,12/15/2021,north
2495.0,12/15/2021,south
2365.0,12/15/2021,east
2155.0,12/15/2021,west
2385.0,12/16/2021,north
2385.0,12/16/2021,south
2435.0,12/16/2021,east
2290.0,12/16/2021,west
2210.0,12/17/2021,north
2085.0,12/17/2021,south
2090.0,12/17/2021,east
2370.0,12/17/2021,west
2145.0,12/18/2021,north
2210.0,12/18/2021,south
2380.0,12/18/2021,east
2455.0,12/18/2021,west
2270.0,12/19/2021,north
2040.0,12/19/2021,south
2180.0,12/19/2021,east
2500.0,12/19/2021,west
2115.0,12/20/2021,north
2325.0,12/20/2021,south
2250.0,12/20/2021,east
2180.0,12/20/2021,west
2330.0,12/21/2021,north
2075.0,12/21/2021,south
2355.0,12/21/2021,east
2355.0,12/21/2021,west
2205.0,12/22/2021,north
2155.0,12/22/2021,south
2010.0,12/22/2021,east
2005.0,12/22/2021,west
2410.0,12/23/2021,north
2265.0,12/23/2021,south
2205.0,12/23/2021,east
2115.0,12/23/2021,west
2050.0,12/24/2021,north
2135.0,12/24/2021,south
2440.0,12/24/2021,east
2360.0,12/24/2021,west
2405.0,12/25/2021,north
2115.0,12/25/2021,south
2085.0,12/25/2021,east
2290.0,12/25/2021,west
2245.0,12/26/2021,north
2460.0,12/26/2021,south
2450.0,12/26/2021,east
2310.0,12/26/2021,west
2370.0,12/27/2021,north
2040.0,12/27/2021,south
2415.0,12/27/2021,east
2015.0,12/27/2021,west
2245.0,12/28/2021,north
2120.0,12/28/2021,south
2415.0,12/28/2021,east
2295.0,12/28/2021,west
2445.0,12/29/2021,north
2215.0,12/29/2021,south
2285.0,12/29/2021,east
2395.0,12/29/2021,west
2435.0,12/30/2021,north
2400.0,12/30/2021,south
2260.0,12/30/2021,east
2315.0,12/30/2021,west
2315.0,12/31/2021,north
2175.0,12/31/2021,south
2295.0,12/31/2021,east
2055.0,12/31/2021,west
2130.0,1/1/2022,north
2480.0,1/1/2022,south
2190.0,1/1/2022,east
2170.0,1/1/2022,west
2160.0,1/2/2022,north
2120.0,1/2/2022,south
2110.0,1/2/2022,east
2080.0,1/2/2022,west
2050.0,1/3/2022,north
2150.0,1/3/2022,south
2440.0,1/3/2022,east
2055.0,1/3/2022,west
2405.0,1/4/2022,north
2020.0,1/4/2022,south
2010.0,1/4/2022,east
2005.0,1/4/2022,west
2480.0,1/5/2022,north
2360.0,1/5/2022,south
2025.0,1/5/2022,east
2275.0,1/5/2022,west
2245.0,1/6/2022,north
2060.0,1/6/2022,south
2290.0,1/6/2022,east
2205.0,1/6/2022,west
2065.0,1/7/2022,north
2050.0,1/7/2022,south
2180.0,1/7/2022,east
2135.0,1/7/2022,west
2370.0,1/8/2022,north
2245.0,1/8/2022,south
2070.0,1/8/2022,east
2395.0,1/8/2022,west
2490.0,1/9/2022,north
2105.0,1/9/2022,south
2335.0,1/9/2022,east
2250.0,1/9/2022,west
2240.0,1/10/2022,north
2090.0,1/10/2022,south
2370.0,1/10/2022,east
2315.0,1/10/2022,west
2000.0,1/11/2022,north
2075.0,1/11/2022,south
2305.0,1/11/2022,east
2145.0,1/11/2022,west
2050.0,1/12/2022,north
2260.0,1/12/2022,south
2095.0,1/12/2022,east
2500.0,1/12/2022,west
2260.0,1/13/2022,north
2365.0,1/13/2022,south
2485.0,1/13/2022,east
2180.0,1/13/2022,west
2245.0,1/14/2022,north
2225.0,1/14/2022,south
2080.0,1/14/2022,east
2250.0,1/14/2022,west
2115.0,1/15/2022,north
2145.0,1/15/2022,south
2130.0,1/15/2022,east
2120.0,1/15/2022,west
2315.0,1/16/2022,north
2410.0,1/16/2022,south
2290.0,1/16/2022,east
2150.0,1/16/2022,west
2295.0,1/17/2022,north
2015.0,1/17/2022,south
2070.0,1/17/2022,east
2095.0,1/17/2022,west
2045.0,1/18/2022,north
2125.0,1/18/2022,south
2085.0,1/18/2022,east
2095.0,1/18/2022,west
2295.0,1/19/2022,north
2265.0,1/19/2022,south
2040.0,1/19/2022,east
2200.0,1/19/2022,west
2415.0,1/20/2022,north
2435.0,1/20/2022,south
2160.0,1/20/2022,east
2210.0,1/20/2022,west
2295.0,1/21/2022,north
2405.0,1/21/2022,south
2380.0,1/21/2022,east
2360.0,1/21/2022,west
2080.0,1/22/2022,north
2220.0,1/22/2022,south
2495.0,1/22/2022,east
2500.0,1/22/2022,west
2170.0,1/23/2022,north
2135.0,1/23/2022,south
2205.0,1/23/2022,east
2445.0,1/23/2022,west
2195.0,1/24/2022,north
2375.0,1/24/2022,south
2370.0,1/24/2022,east
2410.0,1/24/2022,west
2470.0,1/25/2022,north
2370.0,1/25/2022,south
2110.0,1/25/2022,east
2480.0,1/25/2022,west
2085.0,1/26/2022,north
2320.0,1/26/2022,south
2075.0,1/26/2022,east
2485.0,1/26/2022,west
2165.0,1/27/2022,north
2400.0,1/27/2022,south
2055.0,1/27/2022,east
2435.0,1/27/2022,west
2380.0,1/28/2022,north
2410.0,1/28/2022,south
2240.0,1/28/2022,east
2450.0,1/28/2022,west
2190.0,1/29/2022,north
2345.0,1/29/2022,south
2290.0,1/29/2022,east
2380.0,1/29/2022,west
2145.0,1/30/2022,north
2150.0,1/30/2022,south
2500.0,1/30/2022,east
2305.0,1/30/2022,west
2045.0,1/31/2022,north
2375.0,1/31/2022,south
2040.0,1/31/2022,east
2055.0,1/31/2022,west
2405.0,2/1/2022,north
2310.0,2/1/2022,south
2405.0,2/1/2022,east
2420.0,2/1/2022,west
2160.0,2/2/2022,north
2485.0,2/2/2022,south
2375.0,2/2/2022,east
2435.0,2/2/2022,west
2125.0,2/3/2022,north
2185.0,2/3/2022,south
2090.0,2/3/2022,east
2115.0,2/3/2022,west
2035.0,2/4/2022,north
2215.0,2/4/2022,south
2010.0,2/4/2022,east
2190.0,2/4/2022,west
2070.0,2/5/2022,north
2000.0,2/5/2022,south
2130.0,2/5/2022,east
2235.0,2/5/2022,west
2250.0,2/6/2022,north
2365.0,2/6/2022,south
2020.0,2/6/2022,east
2215.0,2/6/2022,west
2290.0,2/7/2022,north
2145.0,2/7/2022,south
2255.0,2/7/2022,east
2265.0,2/7/2022,west
2375.0,2/8/2022,north
2360.0,2/8/2022,south
2430.0,2/8/2022,east
2330.0,2/8/2022,west
2290.0,2/9/2022,north
2435.0,2/9/2022,south
2225.0,2/9/2022,east
2255.0,2/9/2022,west
2275.0,2/10/2022,north
2310.0,2/10/2022,south
2070.0,2/10/2022,east
2445.0,2/10/2022,west
2405.0,2/11/2022,north
2030.0,2/11/2022,south
2470.0,2/11/2022,east
2265.0,2/11/2022,west
2245.0,2/12/2022,north
2490.0,2/12/2022,south
2110.0,2/12/2022,east
2085.0,2/12/2022,west
2425.0,2/13/2022,north
2245.0,2/13/2022,south
2500.0,2/13/2022,east
2390.0,2/13/2022,west
2035.0,2/14/2022,north
2465.0,2/14/2022,south
2500.0,2/14/2022,east
2115.0,2/14/2022,west
